Activité;Dénomination;Adresse complète;Commune;Code Postal;;Longitude;Latitude;;Lien_Tableau_Dynamique
Travaux de plâtrerie;ACHACHE salah eddine; 855 ROUTE NATIONALE 6 69400 ARNAS;ARNAS;69400;;4,7197599;46,007187;;
Travaux de revètements des sols et des murs;ARRAB abdulghani; 1 AVENUE LEON BLUM 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,971907;45,771949;;
Travaux de revètements des sols et des murs;LA CROISSANCE VERTE; 31 RUE VILLON 69008 LYON;LYON;69008;;4,866213;45,744928;;
Travaux de plâtrerie;LOPES ANDRADE mario; 17 BOULEVARD LENINE 69200 VENISSIEUX;VENISSIEUX;69200;;4,86212;45,6982;;
Travaux de plâtrerie;FIDANCI mustafa; 129 ROUTE NATIONALE 6 69400 ARNAS;ARNAS;69400;;4,7194249;46,000852;;
Travaux de plâtrerie;SLIMANI salim; 124 AVENUE SAINT-EXUPERY 69500 BRON;BRON;69500;;4,904994;45,727725;;
Agencement de lieux de ventes;GFS PHARMA AMENAGEMENT; 150 RUE DU 4 AOUT 1789 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,890299;45,764135;;
Autres travaux de finition;SAVOYAT marvin; 35 RUE DU FOREZ 69590 LA CHAPELLE-SUR-COISE;LA CHAPELLE-SUR-COISE;69590;;4,4991359;45,654263;;
Travaux de plâtrerie;BEN BRAHIM najemeddine; 38 RUE DE LA FEYSSINE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,890134;45,783863;;
Travaux de revètements des sols et des murs;ALEM aissa; 6 BOULEVARD DE LATTRE DE TASSIGNY 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,904255;45,8122159;;
Travaux de peinture et vitrerie;CH BATIMENT; 8 RUE CHARLOTTE DELBO 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,918339;45,762743;;
Travaux de peinture et vitrerie;ENVIBEL; 6 RUE PAUL BERT 69190 SAINT-FONS;SAINT-FONS;69190;;4,856046;45,707157;;
Autres travaux de finition;BEN SAAD ramzi; 255 AVENUE DE VERDUN 69330 MEYZIEU;MEYZIEU;69330;;5,0163539;45,784868;;
Travaux de plâtrerie;CONSTRUCTION RENOVATION BATIMENT; 2 AVENUE ROGER SALENGRO 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,929633;45,765363;;
Travaux de peinture et vitrerie;COCCO julien;F 2 AVENUE DE LA REPUBLIQUE 69160 TASSIN-LA-DEMI-LUNE;TASSIN-LA-DEMI-LUNE;69160;;4,786775;45,764434;;
Travaux de peinture et vitrerie;AKARI chihab; 43 RUE LEON JOUHAUX 69003 LYON;LYON;69003;;4,854122;45,755964;;
Travaux de peinture et vitrerie;ISO THERM 34; 253 RUE VENDOME 69003 LYON;LYON;69003;;4,847677;45,755321;;
Travaux de peinture et vitrerie;VARDANIAN lilit; 105 RUE JEAN VOILLOT 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,9095709;45,757998;;
Travaux de plâtrerie;CHAACHOUA mohsen; 47 RUE LEON BLUM 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8948799;45,759871;;
Travaux de plâtrerie;DI CIOCCIO enzo; 6 ALLEE GEORGE SAND 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,957916;45,762822;;
Travaux de plâtrerie;QUIPINGA rodrigues; 38 RUE DE LA COMMUNE DE PARIS 69600 OULLINS;OULLINS;69600;;4,804639;45,715699;;
Travaux de plâtrerie;PPJ RHONE ALPES; 14 RUE DE LA BASTILLE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871836;45,770011;;
Travaux de revètements des sols et des murs;FADIL radeci; 2 RUE CHANTOISEAU 69110 SAINTE-FOY-LES-LYON;SAINTE-FOY-LES-LYON;69110;;4,790898;45,747299;;
Travaux de plâtrerie;A.J.O. TRAVAUX; 50 RUE ERNEST RENAN 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,9069609;45,784838;;
Travaux de plâtrerie;ASSADI nabil; 1 RUE RENE FERNANDEZ 69190 SAINT-FONS;SAINT-FONS;69190;;4,856069;45,704135;;
Travaux de revètements des sols et des murs;INNOVA-TECH; 57 AVENUE JEAN JAURES 69190 SAINT-FONS;SAINT-FONS;69190;;4,855226;45,711008;;
Travaux de revètements des sols et des murs;LAKHROUTI el mostafa; 31 ROUTE DE GENAS 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,877796;45,755079;;
Travaux de plâtrerie;DIAS DA SILVA renato; 15 RUE DE LA PAIX 69230 SAINT-GENIS-LAVAL;SAINT-GENIS-LAVAL;69230;;4,800141;45,68846;;
Autres travaux de finition;DJERIOU hicham;LES ENDROITS 1 RUE SALVADOR ALLENDE 69170 TARARE;TARARE;69170;;4,435628;45,890022;;
Travaux de peinture et vitrerie;DAJLANI drilon; 254 RUE VENDOME 69003 LYON;LYON;69003;;4,847126;45,757263;;
Autres travaux de finition;MIRAUTO victor; 18 RUE CHARDONNET 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,929866;45,767922;;
Travaux de revètements des sols et des murs;BG RENOVATION; 16 RUE CUVIER 69006 LYON;LYON;69006;;4,843082;45,766593;;
Travaux de peinture et vitrerie;NOUIOUA zakaria; 44 RUE DU 8 MAI 1945 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8915539;45,779733;;
Travaux de peinture et vitrerie;SASU PRINTY; 2 RUE PEGOUD 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,959012;45,767084;;
Travaux de plâtrerie;AMRI mohamed; 15 AVENUE DU CHATEAU 69003 LYON;LYON;69003;;4,883155;45,748467;;
Travaux de plâtrerie;DE ANDRADE bruno dominique; 8 AVENUE SALVADOR ALLENDE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,863377;45,775305;;
Travaux de plâtrerie;ISORENOV ENERGETIQUE; 8 CHEMIN DE SAINT GOBAIN 69190 SAINT-FONS;SAINT-FONS;69190;;4,851236;45,704564;;
Travaux de plâtrerie;S2P; 23 RUE GEORGES COURTELINE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,877522;45,778355;;
Travaux de peinture et vitrerie;ZERROUKI abdeldjalil; 3 RUE ROBERT ET REYNIER 69190 SAINT-FONS;SAINT-FONS;69190;;4,860893;45,708347;;
Travaux de revètements des sols et des murs;ESKERKHANOV ibragim vissirpachai; 120 BOULEVARD DES ETATS-UNIS 69008 LYON;LYON;69008;;4,86808;45,72798;;
Travaux de plâtrerie;J10 RENOVATION; 26 CHEMIN DES CUERS 69570 DARDILLY;DARDILLY;69570;;4,76668;45,796957;;
Agencement de lieux de ventes;STAND&CO; 54 RUE PAUL VERLAINE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,880443;45,763697;;
Travaux de plâtrerie;SAS PRO; 52 PLACE ROGER SALENGRO 69600 OULLINS-PIERRE-BENITE;OULLINS-PIERRE-BENITE;69600;;4,8069279;45,71413;;
Travaux de revètements des sols et des murs;RSM; 5 RUE LOUIS ET MARIE-LOUISE BAUMER 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,908353;45,789509;;
Travaux de peinture et vitrerie;HAMAIDI amar; 2 SQUARE KOENIG 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,90407;45,815485;;
Travaux de revètements des sols et des murs;APPART RENO; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8714719;45,777186;;
Travaux de revètements des sols et des murs;YILDIZ veysel; 8 BOULEVARD EDOUARD HERRIOT 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,939292;45,6948249;;
Agencement de lieux de ventes;LINRACK; 563 AVENUE EDOUARD HERRIOT 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,7249561;45,978488;;
Travaux de peinture et vitrerie;GSPM SERVICES; 146 RUE CHALLEMEL LACOUR 69008 LYON;LYON;69008;;4,851146;45,7282719;;
Travaux de revètements des sols et des murs;SALAH CARRELEUR; 254 RUE VENDOME 69003 LYON;LYON;69003;;4,847126;45,757263;;
Travaux de peinture et vitrerie;ZOGHLAMI mohamed;BAT C 3 RUE BONNEFOND 69700 GIVORS;GIVORS;69700;;4,772369;45,59387;;
Autres travaux de finition;LABIDI mohamed; 21 AVENUE DES NATIONS 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,906369;45,821118;;
Travaux de plâtrerie;RAHA RENOVATION;62-64 COURS ALBERT THOMAS-69008 LYON 64 COURS ALBERT THOMAS 69008 LYON;LYON;69008;;4,867223;45,74667;;
Autres travaux de finition;HARNAFI ibrahim;CHEZ MME MAHLA HNINA 4 ROUTE DE SOLAIZE 69320 FEYZIN;FEYZIN;69320;;4,852901;45,6645899;;
Agencement de lieux de ventes;ID 360; 27 RUE MAURICE FLANDIN 69003 LYON;LYON;69003;;4,863384;45,760703;;
Travaux de peinture et vitrerie;AMNA DECO; 145 RUE PROFESSEUR BEAUVISAGE 69008 LYON;LYON;69008;;4,865611;45,728504;;
Travaux de peinture et vitrerie;SERVICE BAT; 2 RUE COYSEVOX 69001 LYON;LYON;69001;;4,834797;45,769909;;
Travaux de peinture et vitrerie;ACHI regis; 393 RUE DU CAPITAINE JULIEN 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,893667;45,82342;;
Travaux de plâtrerie;EURL FOURNEL AURELIEN; 147 CHEMIN DU PERRIN 69610 SAINTE-FOY-L'ARGENTIERE;SAINTE-FOY-L'ARGENTIERE;69610;;4,472969;45,7035;;
Travaux de plâtrerie;L'AIN BATIMENT; 131 RUE DE CREQUI 69006 LYON;LYON;69006;;4,8466959;45,765954;;
Travaux de peinture et vitrerie;PEINTURE NR; 6 ROUTE NAPOLEON 69210 LENTILLY;LENTILLY;69210;;4,667698;45,824734;;
Travaux de revètements des sols et des murs;BELHOCINE fethallah; 5 RUE ANDRE SABATIER 69520 GRIGNY;GRIGNY;69520;;4,788101;45,609419;;
Travaux de peinture et vitrerie;SGHAIER fathi; 5 AVENUE PABLO PICASSO 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,916017;45,776536;;
Travaux de plâtrerie;RISSONS kevin; 160 ROUTE DU MICHALON 69590 LARAJASSE;LARAJASSE;69590;;4,524666;45,602857;;
Travaux de revètements des sols et des murs;PROCARRELAGE.DS; 126 RUE DE LA CROISEE DES CHEMINS 69530 BRIGNAIS;BRIGNAIS;69530;;4,759328;45,670413;;
Travaux de revètements des sols et des murs;COSTA bruno; 19 RUE DU COLOMBIER 69890 LA TOUR-DE-SALVAGNY;LA TOUR-DE-SALVAGNY;69890;;4,714107;45,810916;;
Travaux de revètements des sols et des murs;DONI andrei; 18 AVENUE ANATOLE FRANCE 69700 GIVORS;GIVORS;69700;;4,7878139;45,577058;;
Travaux de revètements des sols et des murs;LORFEVRE boris; 54 RUE DE MARGNOLLES 69300 CALUIRE-ET-CUIRE;CALUIRE-ET-CUIRE;69300;;4,841564;45,787039;;
Autres travaux de finition;BARAN umut;CHEZ MME SAADET BARAN 12 RUE DE BELLEVUE 69320 FEYZIN;FEYZIN;69320;;4,854833;45,665453;;
Travaux de peinture et vitrerie;CHAPUIS roland; 17 AVENUE AUGUSTE WISSEL 69250 NEUVILLE-SUR-SAONE;NEUVILLE-SUR-SAONE;69250;;4,845898;45,880036;;
Travaux de plâtrerie;CSB PLATRERIE; 46 RUE VICTOR HUGO 69200 VENISSIEUX;VENISSIEUX;69200;;4,885029;45,701631;;
Travaux de plâtrerie;HK FRANCE BTP;  AVENUE JEAN JAURES 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,95628;45,770435;;
Autres travaux de finition;ATABAEV islam; 48 RUE LAMARTINE 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,9270601;45,791562;;
Travaux de revètements des sols et des murs;DOGIC emir; 1 AVENUE DU CROTTAY 69330 MEYZIEU;MEYZIEU;69330;;5,024951;45,760377;;
Travaux de peinture et vitrerie;CERVONI loic; 14 RUE DE LA BARRE 69400 LIMAS;LIMAS;69400;;4,7116521;45,97461;;
Travaux de plâtrerie;PLACOPRO; 40 RUE DE MONTELIER 69200 VENISSIEUX;VENISSIEUX;69200;;4,898067;45,699451;;
Travaux de peinture et vitrerie;MIU; 36 RUE LOUIS SAILLANT 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,942854;45,779324;;
Travaux de revètements des sols et des murs;BOTMAT rung;ALLEE D  BOULEVARD MARECHAL LECLERC 69330 MEYZIEU;MEYZIEU;69330;;5,002249;45,77597;;
Travaux de revètements des sols et des murs;CEYLAN siyami;BAT A 37 RUE DE LA CITE DE L'ABBE PIERRE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,932096;45,694211;;
Travaux de peinture et vitrerie;UGR; 41 RUE JULES FERRY 69520 GRIGNY;GRIGNY;69520;;4,780986;45,5986939;;
Autres travaux de finition;TEKFA mehdi; 206 AVENUE FRANKLIN ROOSEVELT 69500 BRON;BRON;69500;;4,9142011;45,731491;;
Travaux de revètements des sols et des murs;GS SOLS 69; 16 RUE CUVIER 69006 LYON;LYON;69006;;4,843082;45,766593;;
Travaux de peinture et vitrerie;DEPONDT arnaud; 267 CHEMIN DES BONNETIERES 69480 POMMIERS;POMMIERS;69480;;4,686074;45,947864;;
Travaux de peinture et vitrerie;YESS PEINTURE; 254 RUE VENDOME 69003 LYON;LYON;69003;;4,847126;45,757263;;
Travaux de revètements des sols et des murs;CHANLON romain; 301 ROUTE DE TARARE 69400 PORTE DES PIERRES DOREES;PORTE DES PIERRES DOREES;69400;;4,66311;45,951799;;
Travaux de plâtrerie;CDP PEINTURE; 9 AVENUE CONDORCET 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,867245;45,777922;;
Autres travaux de finition;GILCA marius; 21 RUE LOUIS GOUX 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,891697;45,765795;;
Travaux de plâtrerie;B2R RENOVATION; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8714719;45,777186;;
Travaux de peinture et vitrerie;METALIAJ eduart; 81 RUE DOCTEUR FRAPPAZ 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8958321;45,761847;;
Autres travaux de finition;BONDET marius; 9 RUE ANATOILE CELLE 69630 CHAPONOST;CHAPONOST;69630;;4,759299;45,712571;;
Autres travaux de finition;HADJILA youcef;ETG 5 BAT DES ENDROITS RES LES ENDROIT  RUE SALVADOR ALLENDE 69170 TARARE;TARARE;69170;;4,435038;45,890572;;
Travaux de peinture et vitrerie;PPS LYON; 16 RUE CUVIER 69006 LYON;LYON;69006;;4,843082;45,766593;;
Travaux de plâtrerie;NZS PEINTURE; 9 ALLEE BERNARD ARRUE 69780 SAINT-PIERRE-DE-CHANDIEU;SAINT-PIERRE-DE-CHANDIEU;69780;;5,0086319;45,649355;;
Travaux de peinture et vitrerie;NEWLAND 69; 3 CHEMIN DE LA FERME 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,911165;45,786904;;
Travaux de plâtrerie;SM DECORATION; 294 COURS EMILE ZOLA 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,893754;45,766804;;
Travaux de peinture et vitrerie;BENSAID sami; 254 RUE VENDOME 69003 LYON;LYON;69003;;4,847126;45,757263;;
Travaux de peinture et vitrerie;SAKKA nizar; 319 AVENUE ANDREI SAKHAROV 69009 LYON;LYON;69009;;4,799719;45,786536;;
Travaux de revètements des sols et des murs;IBRAHIMI OUZEMMOU jaouad;BATIMENT B 1 AVENUE JEAN MOULIN 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,911955;45,789328;;
Travaux de peinture et vitrerie;DECO LAILA; 1 RUE ALFRED DREYFUS 69200 VENISSIEUX;VENISSIEUX;69200;;4,880861;45,694981;;
Travaux de revètements des sols et des murs;KEDDOUCHE hicham; 11 AVENUE DE HAUTE ROCHE 69600 OULLINS-PIERRE-BENITE;OULLINS-PIERRE-BENITE;69600;;4,828551;45,701566;;
Travaux de peinture et vitrerie;SAID ADAM bachir; 151 GRANDE RUE DE LA GUILLOTIERE 69007 LYON;LYON;69007;;4,850743;45,750232;;
Travaux de plâtrerie;ZPI RENOV; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8714719;45,777186;;
Travaux de peinture et vitrerie;RENOV69; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8714719;45,777186;;
Travaux de peinture et vitrerie;KILIC FACADE;APP381 21 IMPASSE PIERRE LOUVET 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,738511;45,979677;;
Travaux de peinture et vitrerie;GOK laetitia; 8 RUE DE NARVIK 69008 LYON;LYON;69008;;4,882924;45,730018;;
Agencement de lieux de ventes;KEBAIER meki; 40 RUE DES GADELLES 69330 MEYZIEU;MEYZIEU;69330;;5,0145621;45,777771;;
Travaux de peinture et vitrerie;ARAPI kristian; 30 RUE DANTON 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,945256;45,705313;;
Travaux de plâtrerie;PRODURENOV; 18 RUE JACQUES PREVERT 69140 RILLIEUX-LA-PAPE;RILLIEUX-LA-PAPE;69140;;4,902449;45,816982;;
Travaux de plâtrerie;GHANEM saber;LE CHATEAU 102 RUE JEAN FOURNIER 69009 LYON;LYON;69009;;4,796124;45,781544;;
Travaux de peinture et vitrerie;SELMANE djaafar; 51 AVENUE GABRIEL PERI 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,915157;45,776194;;
Travaux de plâtrerie;KAKAR abdul hakim;BOITE 961 HOTEL DE VILLE 183 RUE DE LA PAIX 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,715563;45,988726;;
Autres travaux de finition;DJEDDAOUI yazid; 415 CHEMIN DU CHOLET 69550 CUBLIZE;CUBLIZE;69550;;4,4131009;46,029806;;
Autres travaux de finition;AIT-MESSAOUD younes; 45 RUE DES COQUELICOTS 69780 MIONS;MIONS;69780;;4,9513869;45,669847;;
Travaux de peinture et vitrerie;SEROBYAN artur; 12 RUE AMPERE 69270 FONTAINES-SUR-SAONE;FONTAINES-SUR-SAONE;69270;;4,863531;45,822656;;
Travaux de plâtrerie;MAT ISO; 1514 RUE DE TARARE 69400 GLEIZE;GLEIZE;69400;;4,695195;45,982077;;
Autres travaux de finition;GUYOT cyprien; 153 IMPASSE DES CHERES 69400 GLEIZE;GLEIZE;69400;;4,69062;45,987654;;
Autres travaux de finition;ATABAEV alik; 326 RUE GARIBALDI 69007 LYON;LYON;69007;;4,852954;45,748789;;
Travaux de peinture et vitrerie;DUCHON laure-anne; 1 RUE JULIETTE RECAMIER 69130 ECULLY;ECULLY;69130;;4,783329;45,770783;;
Travaux de revètements des sols et des murs;CHIS ovidiu; 24 RUE JOSEPH DESCHAMPS 69200 VENISSIEUX;VENISSIEUX;69200;;4,8941269;45,723006;;
Autres travaux de finition;MOSTEFA SBA hemza; 35 RUE EMILE DUPORT 69009 LYON;LYON;69009;;4,809312;45,783947;;
Travaux de plâtrerie;MELNIC artur; 36 RUE VICTOR HUGO 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,923936;45,785912;;
Travaux de peinture et vitrerie;BAYRAK koray; 1181 ROUTE DES BRUYERES 69400 GLEIZE;GLEIZE;69400;;4,6783031;45,994328;;
Travaux de plâtrerie;PINTO DIAS ludgero;BT B1 45 RUE LOUIS BRAILLE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,953262;45,695756;;
Travaux de peinture et vitrerie;BATISEM; 3 RUE ANTONIN PERRIN 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,884867;45,760551;;
Autres travaux de finition;BELBAGRA abdelali; 19 RUE JEAN ZAY 69009 LYON;LYON;69009;;4,8008509;45,76659;;
Travaux de revètements des sols et des murs;MEMIC ibrahim; 59 RUE JOANNES VALLET 69200 VENISSIEUX;VENISSIEUX;69200;;4,885756;45,711065;;
Travaux de plâtrerie;NACERI hadj mohammed; 8 RUE NARCISSE BERTHOLEY 69600 OULLINS-PIERRE-BENITE;OULLINS-PIERRE-BENITE;69600;;4,808773;45,717142;;
Travaux de revètements des sols et des murs;ELITE CARRELAGE DESIGN; 126 RUE DE LA CROISEE DES CHEMINS 69530 BRIGNAIS;BRIGNAIS;69530;;4,759328;45,670413;;
Agencement de lieux de ventes;PLASSE henry-nouraine; 3 RUE DES VERRIERS 69007 LYON;LYON;69007;;4,837102;45,743857;;
Autres travaux de finition;BOUZID killian;LOT LES RIVES DU MOU 13 RUE DU MOULIN 69700 GIVORS;GIVORS;69700;;4,768659;45,58821;;
Autres travaux de finition;BATONGO ikombela;LOGEMENT N0113 2 RUE HELENE BOUCHER 69500 BRON;BRON;69500;;4,9228559;45,74676;;
Travaux de revètements des sols et des murs;CANER aydin; 13 RUE JEAN MACE 69190 SAINT-FONS;SAINT-FONS;69190;;4,8540971;45,706135;;
Travaux de revètements des sols et des murs;ASHRAF usman; 254 RUE VENDOME 69003 LYON;LYON;69003;;4,847126;45,757263;;
Travaux de peinture et vitrerie;GHARRED sami; 61 BOULEVARD LENINE 69200 VENISSIEUX;VENISSIEUX;69200;;4,865515;45,691943;;
Travaux de peinture et vitrerie;EL BORDJI omar; 330 AVENUE BERTHELOT 69008 LYON;LYON;69008;;4,867083;45,737038;;
Travaux de peinture et vitrerie;BEGISHOLLI gazmend; 17 RUE FREDERIC ET IRENE JOLIOT CURIE 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8973411;45,762022;;
Travaux de plâtrerie;YAHYAOUI sofienne; 72 RUE DEDIEU 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,8690291;45,769514;;
Autres travaux de finition;OUICHTATI mounir; 2 IMPASSE DOCTEUR BESANCON 69400 GLEIZE;GLEIZE;69400;;4,706862;45,985864;;
Travaux de peinture et vitrerie;CHAMAKH ali; 134 RUE CHALLEMEL LACOUR 69008 LYON;LYON;69008;;4,850103;45,729003;;
Travaux de plâtrerie;PEREIRA MENDES ricardo; 3 RUE FRANCOISE GIROUD 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,889158;45,781952;;
Travaux de peinture et vitrerie;FERHAT ali;CHEZ MME NOURA CHATMI 6 RUE PIERRE TERMIER 69009 LYON;LYON;69009;;4,83727;45,807239;;
Agencement de lieux de ventes;JOMNI nassreddine; 7 RUE STEPHANE COIGNET 69008 LYON;LYON;69008;;4,87615;45,727832;;
Travaux de revètements des sols et des murs;GS CARRELAGE; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Travaux de revètements des sols et des murs;VERRIERE monique; 3 AVENUE LECLERC 69007 LYON;LYON;69007;;4,833526;45,747287;;
Travaux de revètements des sols et des murs;BONNEFOND lou;  IMPASSE DES SEIGNES 69170 VALSONNE;VALSONNE;69170;;4,418817;45,963519;;
Autres travaux de finition;GENIN sebastien; 2 AVENUE PAUL MARCELLIN 69120 VAULX-EN-VELIN;VAULX-EN-VELIN;69120;;4,928766;45,78544;;
Travaux de plâtrerie;PRICHICI dorel; 33 RUE NUNGESSER ET COLI 69500 BRON;BRON;69500;;4,92534;45,744452;;
Agencement de lieux de ventes;CHEURFA badis; 14 RUE REY LORAS 69250 NEUVILLE-SUR-SAONE;NEUVILLE-SUR-SAONE;69250;;4,837766;45,880236;;
Travaux de plâtrerie;GUENNOUNI hamza; 142 RUE MARINO SIMONETTI 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,959562;45,761005;;
Autres travaux de finition;BENREDJEM mohammed;ETAGE 1 APP 12 12 IMPASSE VICTOR HUGO 69003 LYON;LYON;69003;;4,880973;45,753162;;
Travaux de peinture et vitrerie;ENICKER rory; 114 AVENUE EDOUARD HERRIOT 69150 DECINES-CHARPIEU;DECINES-CHARPIEU;69150;;4,97178;45,774517;;
Travaux de revètements des sols et des murs;COUROYER pelagie; 20 RUE DOCTEUR DOLARD 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,87235;45,761268;;
Autres travaux de finition;BOSOVYK illia; 13 PLACE CLAUDIUS BERY 69320 FEYZIN;FEYZIN;69320;;4,849393;45,666584;;
Autres travaux de finition;TLILANI salim; 35 RUE ALPHONSE DAUDET 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,979603;45,701392;;
Autres travaux de finition;HALICI ramazan; 2 ALLEE DU FOREST 69400 LIMAS;LIMAS;69400;;4,701991;45,980606;;
Agencement de lieux de ventes;TISCIA raphael;RDC BAT 201 201 RUE DE SALLET 69250 MONTANAY;MONTANAY;69250;;4,865449;45,88267;;
Autres travaux de finition;TOPALLI blerim;CHEZ MME MAURI 36 RUE LIEUTENANT COLONEL GIRARD 69007 LYON;LYON;69007;;4,825937;45,737013;;
Travaux de peinture et vitrerie;AMMARI mohamed;BATIMENT F 16 BOULEVARD ROBERT MICHON 69170 TARARE;TARARE;69170;;4,438551;45,887454;;
Autres travaux de finition;LES TRAVAUX DE FERDINAND; 113 RUE FERDINAND BUISSON 69003 LYON;LYON;69003;;4,895114;45,75179;;
Travaux de plâtrerie;BRKIC adis; 106 RUE PIERRE DELORE 69008 LYON;LYON;69008;;4,85881;45,732326;;
Travaux de plâtrerie;BR RENOVATION; 2 PLACE DE PARIS 69009 LYON;LYON;69009;;4,803686;45,779611;;
Travaux de revètements des sols et des murs;BERRUERO quentin; 132 RUE JOLIOT CURIE 69160 TASSIN-LA-DEMI-LUNE;TASSIN-LA-DEMI-LUNE;69160;;4,777737;45,754314;;
Travaux de peinture et vitrerie;2HA SERVICES; 4 RUE ROBESPIERRE 69800 SAINT-PRIEST;SAINT-PRIEST;69800;;4,945973;45,704718;;
Travaux de plâtrerie;BAS salih; 124 ALLEE DE LA GALOCHE 69400 GLEIZE;GLEIZE;69400;;4,697243;45,979116;;
Travaux de revètements des sols et des murs;ARZUKAYEV arbi; 6 AVENUE MARCEL CACHIN 69200 VENISSIEUX;VENISSIEUX;69200;;4,876658;45,692522;;
Travaux de plâtrerie;NEFZI ahmed; 32 RUE JEAN JAURES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,88048;45,756803;;
Travaux de plâtrerie;GASCHEREAU martial; 59 RUE FRANKLIN 69002 LYON;LYON;69002;;4,832139;45,751666;;
Travaux de peinture et vitrerie;MAHDHI mohamed; 27 RUE JACQUES MONOD 69007 LYON;LYON;69007;;4,831083;45,730577;;
Travaux de plâtrerie;RENOV'CONCEPT; 40 RUE DE BRUXELLES 69100 VILLEURBANNE;VILLEURBANNE;69100;;4,871472;45,777186;;
Travaux de plâtrerie;BEL HAJ SLAMA ridha; 278 BOULEVARD PINEL 69008 LYON;LYON;69008;;4,886657;45,724686;;
Travaux de plâtrerie;IN7 RENOVATION; 83 RUE JABOULAY 69007 LYON;LYON;69007;;4,845971;45,745449;;
Travaux de plâtrerie;SAGLAM ahmet; 458 RUE PIERRE MONTET 69400 VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;69400;;4,70228;45,984145;;
Agencement de lieux de ventes;GUENAOUI jacques; 21 RUE PIERRE ET MARIE CURIE 69700 GIVORS;GIVORS;69700;;4,769205;45,596497;;
Travaux de plâtrerie;KHAMASSI adel;ALLEE 14 212 CHEMIN DU GRAND REVOYET 69230 SAINT-GENIS-LAVAL;SAINT-GENIS-LAVAL;69230;;4,807507;45,695469;;
